parent_label,label,video_path,include_50
Adjectives,2. quiet,Adjectives/2. quiet/MVI_9372.MOV,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_5006.MOV,False
Adjectives,91. new,Adjectives/91. new/MVI_9341.MOV,False
Days_and_Time,74. Tomorrow,Days_and_Time/74. Tomorrow/MVI_5476.MOV,False
Clothes,39. Suit,Clothes/39. Suit/MVI_5160.MOV,False
Home,36. Soap,Home/36. Soap/MVI_4912.MOV,False
Home,34. Pen,Home/34. Pen/MVI_8795.MP4,False
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3145.MOV,False
Days_and_Time,80. Minute,Days_and_Time/80. Minute/MVI_4646.MOV,False
Society,2. Death,Society/2. Death/MVI_8662.MP4,False
Places,33. India,Places/33. India/MVI_3575.MOV,False
Pronouns,46. you (plural),Pronouns/46. you (plural)/MVI_9948.MOV,False
Colours,51. Brown,Colours/51. Brown/MVI_4911.MOV,False
Adjectives,99. healthy,Adjectives/99. healthy/MVI_9446.MOV,False
People,68. Family,People/68. Family/MVI_5101.MOV,False
Colours,48. Green,Colours/48. Green/MVI_3871.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_9902.MOV,False
Home,38. Page,Home/38. Page/MVI_8812.MP4,False
Days_and_Time,71. Friday,Days_and_Time/71. Friday/MVI_5026.MOV,False
Days_and_Time,73. Today,Days_and_Time/73. Today/MVI_4615.MOV,False
Means_of_Transportation,17. Transportation,Means_of_Transportation/17. Transportation/MVI_3256.MOV,False
People,72. Wife,People/72. Wife/MVI_3947.MOV,False
Adjectives,79. short,Adjectives/79. short/MVI_9463.MOV,False
People,81. Friend,People/81. Friend/MVI_4122.MOV,False
Society,23. God,Society/23. God/MVI_4340.MOV,False
Electronics,55. Computer,Electronics/55. Computer/MVI_5397.MOV,False
Pronouns,40. I,Pronouns/40. I/MVI_9881.MOV,False
Places,25. Office,Places/25. Office/MVI_3294.MOV,False
People,62. Parent,People/62. Parent/MVI_4944.MOV,False
Home,27. Dream,Home/27. Dream/MVI_4878.MOV,False
Jobs,99. Job,Jobs/99. Job/MVI_4523.MOV,False
Places,34. Ground,Places/34. Ground/MVI_3580.MOV,False
Places,24. School,Places/24. School/MVI_3535.MOV,False
Society,3. Medicine,Society/3. Medicine/MVI_8667.MP4,False
Adjectives,81. wide,Adjectives/81. wide/MVI_5278.MOV,False
Pronouns,43. she,Pronouns/43. she/MVI_0012.MOV,False
Days_and_Time,75. Yesterday,Days_and_Time/75. Yesterday/MVI_5481.MOV,False
Home,37. Book,Home/37. Book/MVI_4400.MOV,False
People,77. Boy,People/77. Boy/MVI_8644.MP4,False
Days_and_Time,69. Wednesday,Days_and_Time/69. Wednesday/MVI_4601.MOV,False
Home,30. Bedroom,Home/30. Bedroom/MVI_4896.MOV,False
Adjectives,24. low,Adjectives/24. low/MVI_9786.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_4881.MOV,False
Adjectives,20. female,Adjectives/20. female/MVI_9643.MOV,False
People,62. Parent,People/62. Parent/MVI_8627.MP4,False
Home,38. Page,Home/38. Page/MVI_4404.MOV,False
Clothes,40. Skirt,Clothes/40. Skirt/MVI_3844.MOV,False
Days_and_Time,75. Yesterday,Days_and_Time/75. Yesterday/MVI_4626.MOV,False
Colours,50. Yellow,Colours/50. Yellow/MVI_4211.MOV,False
Jobs,87. Doctor,Jobs/87. Doctor/MVI_8874.MP4,False
Adjectives,99. healthy,Adjectives/99. healthy/MVI_5174.MOV,False
Animals,6. Mouse,Animals/6. Mouse/MVI_3076.MOV,False
Colours,53. Orange,Colours/53. Orange/MVI_8618.MP4,False
Home,41. Letter,Home/41. Letter/MVI_4419.MOV,False
Colours,47. Red,Colours/47. Red/MVI_3721.MOV,False
Days_and_Time,81. Second,Days_and_Time/81. Second/MVI_9212.MP4,False
Society,12. Peace,Society/12. Peace/MVI_4295.MOV,False
Adjectives,12. poor,Adjectives/12. poor/MVI_9603.MOV,False
Home,44. Telephone,Home/44. Telephone/MVI_8836.MP4,False
Colours,54. Black,Colours/54. Black/MVI_3887.MOV,False
Pronouns,43. she,Pronouns/43. she/MVI_0010.MOV,False
Society,9. Technology,Society/9. Technology/MVI_4825.MOV,False
Society,9. Technology,Society/9. Technology/MVI_4824.MOV,False
Adjectives,97. dry,Adjectives/97. dry/MVI_9278.MOV,False
Pronouns,42. he,Pronouns/42. he/MVI_9965.MOV,False
Greetings,49. How are you,Greetings/49. How are you/MVI_0093.MOV,False
Days_and_Time,79. Hour,Days_and_Time/79. Hour/MVI_5496.MOV,False
Places,23. Court,Places/23. Court/MVI_3367.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_0038.MOV,False
Society,14. Election,Society/14. Election/MVI_8710.MP4,False
Society,4. Money,Society/4. Money/MVI_4807.MOV,False
Days_and_Time,70. Thursday,Days_and_Time/70. Thursday/MVI_5020.MOV,False
Places,35. Bank,Places/35. Bank/MVI_3582.MOV,False
Colours,57. Colour,Colours/57. Colour/MVI_3750.MOV,False
Animals,1. Dog,Animals/1. Dog/MVI_4148.MOV,False
Places,31. Temple,Places/31. Temple/MVI_3643.MOV,False
Days_and_Time,73. Today,Days_and_Time/73. Today/MVI_5472.MOV,False
Adjectives,86. fast,Adjectives/86. fast/MVI_5294.MOV,False
Places,32. Market,Places/32. Market/MVI_3405.MOV,False
Adjectives,97. dry,Adjectives/97. dry/MVI_5327.MOV,False
Society,8. Race (ethnicity),Society/8. Race (ethnicity)/MVI_8687.MP4,False
People,81. Friend,People/81. Friend/MVI_3827.MOV,False
Home,41. Letter,Home/41. Letter/MVI_4418.MOV,False
Greetings,50. Alright,Greetings/50. Alright/MVI_0040.MOV,False
Adjectives,80. tall,Adjectives/80. tall/MVI_9308.MOV,False
Adjectives,83. big large,Adjectives/83. big large/MVI_5205.MOV,False
Adjectives,81. wide,Adjectives/81. wide/MVI_9388.MOV,False
Home,35. Photograph,Home/35. Photograph/MVI_4391.MOV,False
Places,27. Park,Places/27. Park/MVI_3629.MOV,False
Means_of_Transportation,12. Truck,Means_of_Transportation/12. Truck/MVI_3243.MOV,False
Means_of_Transportation,9. Train,Means_of_Transportation/9. Train/MVI_3110.MOV,False
People,81. Friend,People/81. Friend/MVI_5301.MOV,False
Days_and_Time,74. Tomorrow,Days_and_Time/74. Tomorrow/MVI_5034.MOV,False
Places,36. Location,Places/36. Location/MVI_3587.MOV,False
Society,18. Exercise,Society/18. Exercise/MVI_4320.MOV,False
Places,24. School,Places/24. School/MVI_3374.MOV,False
Pronouns,42. he,Pronouns/42. he/MVI_9892.MOV,False
Means_of_Transportation,17. Transportation,Means_of_Transportation/17. Transportation/MVI_8598.MP4,False
Colours,53. Orange,Colours/53. Orange/MVI_3738.MOV,False
Days_and_Time,82. Morning,Days_and_Time/82. Morning/MVI_9190.MP4,False
Seasons,64. Fall,Seasons/64. Fall/MVI_5434.MOV,False
Colours,52. Pink,Colours/52. Pink/MVI_4034.MOV,False
Electronics,57. Screen,Electronics/57. Screen/MVI_4977.MOV,False
Home,49. Ring,Home/49. Ring/MVI_4955.MOV,False
Clothes,40. Skirt,Clothes/40. Skirt/MVI_3998.MOV,False
Days_and_Time,85. Night,Days_and_Time/85. Night/MVI_9197.MP4,False
Places,32. Market,Places/32. Market/MVI_3490.MOV,False
Society,6. Marriage,Society/6. Marriage/MVI_4815.MOV,False
Greetings,54. Good night,Greetings/54. Good night/MVI_0058.MOV,False
Home,29. Door,Home/29. Door/MVI_9017.MP4,False
People,63. Baby,People/63. Baby/MVI_4946.MOV,False
Society,23. God,Society/23. God/MVI_8997.MP4,False
Jobs,87. Doctor,Jobs/87. Doctor/MVI_5324.MOV,False
Places,27. Park,Places/27. Park/MVI_3383.MOV,False
Places,34. Ground,Places/34. Ground/MVI_3658.MOV,False
People,67. Sister,People/67. Sister/MVI_4960.MOV,False
Adjectives,93. young,Adjectives/93. young/MVI_5156.MOV,False
Jobs,91. Priest,Jobs/91. Priest/MVI_4487.MOV,False
Greetings,56. Pleased,Greetings/56. Pleased/MVI_0065.MOV,False
Pronouns,44. it,Pronouns/44. it/MVI_0024.MOV,False
Adjectives,9. Nice,Adjectives/9. Nice/MVI_9588.MOV,False
Adjectives,36. light,Adjectives/36. light/MVI_9713.MOV,False
Means_of_Transportation,16. train ticket,Means_of_Transportation/16. train ticket/MVI_3164.MOV,False
Jobs,93. Soldier,Jobs/93. Soldier/MVI_4776.MOV,False
Animals,1. Dog,Animals/1. Dog/MVI_3002.MOV,False
Days_and_Time,68. Tuesday,Days_and_Time/68. Tuesday/MVI_9146.MP4,False
Days_and_Time,69. Wednesday,Days_and_Time/69. Wednesday/MVI_5016.MOV,False
Electronics,56. Laptop,Electronics/56. Laptop/MVI_4548.MOV,False
Society,16. Gun,Society/16. Gun/MVI_4846.MOV,False
Adjectives,24. low,Adjectives/24. low/MVI_9661.MOV,False
Adjectives,30. dirty,Adjectives/30. dirty/MVI_9810.MOV,False
Home,48. Card,Home/48. Card/MVI_9083.MP4,False
People,67. Sister,People/67. Sister/MVI_3931.MOV,False
Adjectives,10. Mean,Adjectives/10. Mean/MVI_9732.MOV,False
Means_of_Transportation,9. Train,Means_of_Transportation/9. Train/MVI_3233.MOV,False
Places,33. India,Places/33. India/MVI_3328.MOV,False
Home,34. Pen,Home/34. Pen/MVI_4389.MOV,False
Adjectives,87. hot,Adjectives/87. hot/MVI_5137.MOV,False
Days_and_Time,81. Second,Days_and_Time/81. Second/MVI_9186.MP4,False
People,69. Grandfather,People/69. Grandfather/MVI_5104.MOV,False
Society,10. Energy,Society/10. Energy/MVI_8954.MP4,False
Adjectives,96. wet,Adjectives/96. wet/MVI_9437.MOV,False
Places,33. India,Places/33. India/MVI_3573.MOV,False
Places,23. Court,Places/23. Court/MVI_3533.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_9483.MOV,False
Pronouns,41. you,Pronouns/41. you/MVI_0016.MOV,False
Jobs,94. Artist,Jobs/94. Artist/MVI_4502.MOV,False
People,78. Girl,People/78. Girl/MVI_5289.MOV,False
Society,2. Death,Society/2. Death/MVI_4801.MOV,False
Greetings,56. Pleased,Greetings/56. Pleased/MVI_0116.MOV,False
Animals,4. Bird,Greetings/56. Pleased/MVI_0116.MOV,False
Places,27. Park,Places/27. Park/MVI_3303.MOV,False
Places,26. University,Places/26. University/MVI_3546.MOV,False
Adjectives,35. heavy,Adjectives/35. heavy/MVI_9833.MOV,False
Days_and_Time,70. Thursday,Days_and_Time/70. Thursday/MVI_9151.MP4,False
Pronouns,40. I,Pronouns/40. I/MVI_0012.MOV,False
Animals,3. Fish,Animals/3. Fish/MVI_4152.MOV,False
Colours,55. White,Colours/55. White/MVI_4043.MOV,False
Colours,52. Pink,Colours/52. Pink/MVI_5054.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_5291.MOV,False
People,80. Adult,People/80. Adult/MVI_3972.MOV,False
Clothes,46. Clothing,Clothes/46. Clothing/MVI_5182.MOV,False
Society,10. Energy,Society/10. Energy/MVI_8694.MP4,False
Places,34. Ground,Places/34. Ground/MVI_3657.MOV,False
Adjectives,94. good,Adjectives/94. good/MVI_5316.MOV,False
Society,18. Exercise,Society/18. Exercise/MVI_8726.MP4,False
Adjectives,18. curved,Adjectives/18. curved/MVI_9636.MOV,False
Home,37. Book,Home/37. Book/MVI_8806.MP4,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_4590.MOV,False
Seasons,61. Summer,Seasons/61. Summer/MVI_4567.MOV,False
Jobs,98. Actor,Jobs/98. Actor/MVI_4519.MOV,False
Society,17. Sport,Society/17. Sport/MVI_4317.MOV,False
Home,29. Door,Home/29. Door/MVI_8773.MP4,False
Colours,47. Red,Colours/47. Red/MVI_4017.MOV,False
People,73. King,People/73. King/MVI_3803.MOV,False
Adjectives,3. happy,Adjectives/3. happy/MVI_9454.MOV,False
Adjectives,96. wet,Adjectives/96. wet/MVI_9520.MOV,False
Greetings,54. Good night,Greetings/54. Good night/MVI_0057_.MOV,False
Adjectives,90. cool,Adjectives/90. cool/MVI_5146.MOV,False
Society,3. Medicine,Society/3. Medicine/MVI_4260.MOV,False
People,58. Son,People/58. Son/MVI_5220.MOV,False
Seasons,63. Winter,Seasons/63. Winter/MVI_4576.MOV,False
Greetings,52. Good afternoon,Greetings/52. Good afternoon/MVI_0048.MOV,False
Seasons,63. Winter,Seasons/63. Winter/MVI_5429.MOV,False
Home,37. Book,Home/37. Book/MVI_4919.MOV,False
Adjectives,82. narrow,Adjectives/82. narrow/MVI_9315.MOV,False
Adjectives,95. bad,Adjectives/95. bad/MVI_9516.MOV,False
Clothes,43. Pant,Clothes/43. Pant/MVI_3854.MOV,False
People,81. Friend,People/81. Friend/MVI_4246.MOV,False
Colours,51. Brown,Colours/51. Brown/MVI_5051.MOV,False
Adjectives,23. high,Adjectives/23. high/MVI_9657.MOV,False
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_5049.MOV,False
People,62. Parent,People/62. Parent/MVI_3914.MOV,False
Home,38. Page,Home/38. Page/MVI_4921.MOV,False
People,78. Girl,People/78. Girl/MVI_5290.MOV,False
Days_and_Time,78. Year,Days_and_Time/78. Year/MVI_4638.MOV,False
People,71. Husband,People/71. Husband/MVI_4091.MOV,False
Electronics,53. Fan,Electronics/53. Fan/MVI_5390.MOV,False
Places,36. Location,Places/36. Location/MVI_3586.MOV,False
Days_and_Time,Second (Number),Places/36. Location/MVI_3586.MOV,False
Days_and_Time,84. Evening,Days_and_Time/84. Evening/MVI_5070.MOV,False
People,78. Girl,People/78. Girl/MVI_4114.MOV,False
Adjectives,27. deep,Adjectives/27. deep/MVI_9799.MOV,False
Home,40. Paint,Home/40. Paint/MVI_8818.MP4,False
Society,2. Death,Society/2. Death/MVI_8663.MP4,False
Animals,6. Mouse,Animals/6. Mouse/MVI_3052.MOV,False
Electronics,51. Clock,Electronics/51. Clock/MVI_4960.MOV,False
Adjectives,23. high,Adjectives/23. high/MVI_9655.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_9237.MOV,False
Means_of_Transportation,11. Car,Means_of_Transportation/11. Car/MVI_3117.MOV,False
Places,21. Train Station,Places/21. Train Station/MVI_3447.MOV,False
Days_and_Time,81. Second,Days_and_Time/81. Second/MVI_9215.MP4,False
Places,19. House,Places/19. House/MVI_3267.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_5212.MOV,False
People,63. Baby,People/63. Baby/MVI_4226.MOV,False
Jobs,91. Priest,Jobs/91. Priest/MVI_5343.MOV,False
Colours,57. Colour,Colours/57. Colour/MVI_4929.MOV,False
Clothes,40. Skirt,Clothes/40. Skirt/MVI_5164.MOV,False
Places,20. Street or Road,Places/20. Street or Road/MVI_3599.MOV,False
Home,27. Dream,Home/27. Dream/MVI_4880.MOV,False
Days_and_Time,82. Morning,Days_and_Time/82. Morning/MVI_5507.MOV,False
Society,5. Bill,Society/5. Bill/MVI_8674.MP4,False
Pronouns,41. you,Pronouns/41. you/MVI_9960.MOV,False
Clothes,44. Shoes,Clothes/44. Shoes/MVI_4889.MOV,False
Society,5. Bill,Society/5. Bill/MVI_4267.MOV,False
Society,21. Sign,Society/21. Sign/MVI_8738.MP4,False
Days_and_Time,72. Saturday,Days_and_Time/72. Saturday/MVI_5469.MOV,False
Home,37. Book,Home/37. Book/MVI_8807.MP4,False
Home,39. Key,Home/39. Key/MVI_9050.MP4,False
Adjectives,82. narrow,Adjectives/82. narrow/MVI_9393.MOV,False
People,82. Player,People/82. Player/MVI_5303.MOV,False
Electronics,60. Radio,Electronics/60. Radio/MVI_9119.MP4,False
Greetings,55. Thank you,Greetings/55. Thank you/MVI_0008.MOV,False
Home,40. Paint,Home/40. Paint/MVI_4414.MOV,False
People,64. Man,People/64. Man/MVI_3921.MOV,False
Adjectives,79. short,Adjectives/79. short/MVI_5189.MOV,False
Home,39. Key,Home/39. Key/MVI_9048.MP4,False
People,81. Friend,People/81. Friend/MVI_8648.MP4,False
Means_of_Transportation,12. Truck,Means_of_Transportation/12. Truck/MVI_3121.MOV,False
Clothes,37. Hat,Clothes/37. Hat/MVI_3690.MOV,False
Society,19. Ball,Society/19. Ball/MVI_8983.MP4,False
Adjectives,89. warm,Adjectives/89. warm/MVI_5223.MOV,False
Places,30. Hospital,Places/30. Hospital/MVI_3316.MOV,False
Pronouns,43. she,Pronouns/43. she/MVI_9967.MOV,False
Adjectives,3. happy,Adjectives/3. happy/MVI_5341.MOV,False
Greetings,52. Good afternoon,Greetings/52. Good afternoon/MVI_9939.MOV,False
Adjectives,93. young,Adjectives/93. young/MVI_5315.MOV,False
Adjectives,81. wide,Adjectives/81. wide/MVI_5117.MOV,False
Greetings,48. Hello,Greetings/48. Hello/MVI_9954.MOV,False
Days_and_Time,83. Afternoon,Days_and_Time/83. Afternoon/MVI_5512.MOV,False
Society,17. Sport,Society/17. Sport/MVI_4318.MOV,False
Pronouns,40. I,Pronouns/40. I/MVI_9922.MOV,False
Pronouns,41. you,Pronouns/41. you/MVI_0067.MOV,False
Days_and_Time,81. Second,Days_and_Time/81. Second/MVI_5056.MOV,False
Society,22. Science,Society/22. Science/MVI_8992.MP4,False
Adjectives,94. good,Adjectives/94. good/MVI_5317.MOV,False
Home,46. Box,Home/46. Box/MVI_4440.MOV,False
Adjectives,81. wide,Adjectives/81. wide/MVI_9468.MOV,False
Adjectives,88. cold,Adjectives/88. cold/MVI_9492.MOV,False
Jobs,90. Secretary,Jobs/90. Secretary/MVI_8885.MP4,False
Jobs,91. Priest,Jobs/91. Priest/MVI_4770.MOV,False
Adjectives,90. cool,Adjectives/90. cool/MVI_5147.MOV,False
Home,32. Bathroom,Home/32. Bathroom/MVI_4380.MOV,False
Places,27. Park,Places/27. Park/MVI_3548.MOV,False
People,59. Daughter,People/59. Daughter/MVI_3757.MOV,False
People,61. Father,People/61. Father/MVI_8626.MP4,False
People,79. Child,People/79. Child/MVI_3821.MOV,False
Seasons,65. Season,Seasons/65. Season/MVI_9137.MP4,False
Adjectives,7. Deaf,Adjectives/7. Deaf/MVI_9848.MOV,False
Colours,53. Orange,Colours/53. Orange/MVI_4036.MOV,False
Adjectives,87. hot,Adjectives/87. hot/MVI_5216.MOV,False
Places,28. Store or Shop,Places/28. Store or Shop/MVI_3473.MOV,False
People,61. Father,People/61. Father/MVI_4942.MOV,False
People,69. Grandfather,People/69. Grandfather/MVI_3792.MOV,False
Jobs,95. Author,Jobs/95. Author/MVI_5361.MOV,False
Society,2. Death,Society/2. Death/MVI_8930.MP4,False
Pronouns,47. they,Pronouns/47. they/MVI_0034.MOV,False
Electronics,53. Fan,Electronics/53. Fan/MVI_4965.MOV,False
Adjectives,15. expensive,Adjectives/15. expensive/MVI_9746.MOV,False
Adjectives,99. healthy,Adjectives/99. healthy/MVI_9531.MOV,False
Home,35. Photograph,Home/35. Photograph/MVI_4909.MOV,False
People,79. Child,People/79. Child/MVI_4116.MOV,False
Places,30. Hospital,Places/30. Hospital/MVI_3641.MOV,False
Society,15. Newspaper,Society/15. Newspaper/MVI_8714.MP4,False
Society,22. Science,Society/22. Science/MVI_4863.MOV,False
Society,12. Peace,Society/12. Peace/MVI_8704.MP4,False
People,60. Mother,People/60. Mother/MVI_4057.MOV,False
People,60. Mother,People/60. Mother/MVI_5078.MOV,False
Adjectives,78. long,Adjectives/78. long/MVI_9219.MOV,False
Days_and_Time,79. Hour,Days_and_Time/79. Hour/MVI_4642.MOV,False
Home,31. Kitchen,Home/31. Kitchen/MVI_4375.MOV,False
Animals,7. Horse,Animals/7. Horse/MVI_3055.MOV,False
Home,32. Bathroom,Home/32. Bathroom/MVI_9026.MP4,False
Places,30. Hospital,Places/30. Hospital/MVI_3480.MOV,False
Adjectives,78. long,Adjectives/78. long/MVI_9459.MOV,False
Places,33. India,Places/33. India/MVI_3651.MOV,False
Places,32. Market,Places/32. Market/MVI_3408.MOV,False
Pronouns,41. you,Pronouns/41. you/MVI_9962.MOV,False
Home,47. Gift,Home/47. Gift/MVI_4949.MOV,False
Pronouns,45. we,Pronouns/45. we/MVI_9942.MOV,False
Adjectives,36. light,Adjectives/36. light/MVI_9836.MOV,False
Clothes,38. Dress,Clothes/38. Dress/MVI_4869.MOV,False
Society,5. Bill,Society/5. Bill/MVI_8941.MP4,False
Places,23. Court,Places/23. Court/MVI_3287.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_5206.MOV,False
Adjectives,92. old,Adjectives/92. old/MVI_9263.MOV,False
Places,25. Office,Places/25. Office/MVI_3462.MOV,False
Society,20. Price,Society/20. Price/MVI_4331.MOV,False
Places,28. Store or Shop,Society/20. Price/MVI_4331.MOV,False
Places,34. Ground,Places/34. Ground/MVI_3497.MOV,False
Home,33. Pencil,Home/33. Pencil/MVI_9031.MP4,False
Means_of_Transportation,13. Bicycle,Means_of_Transportation/13. Bicycle/MVI_4184.MOV,False
Days_and_Time,86. Time,Days_and_Time/86. Time/MVI_5526.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_5131.MOV,False
Greetings,48. Hello,Greetings/48. Hello/MVI_0030.MOV,False
Adjectives,95. bad,Adjectives/95. bad/MVI_9434.MOV,False
Means_of_Transportation,9. Train,Means_of_Transportation/9. Train/MVI_3170.MOV,False
Clothes,37. Hat,Clothes/37. Hat/MVI_4197.MOV,False
Animals,8. Animal,Animals/8. Animal/MVI_4169.MOV,False
Places,25. Office,Places/25. Office/MVI_3678.MOV,False
Adjectives,5. Beautiful,Adjectives/5. Beautiful/MVI_9723.MOV,False
Home,35. Photograph,Home/35. Photograph/MVI_9037.MP4,False
Colours,55. White,Colours/55. White/MVI_4216.MOV,False
Adjectives,85. slow,Adjectives/85. slow/MVI_9482.MOV,False
Home,37. Book,Home/37. Book/MVI_4916.MOV,False
Days_and_Time,66. Sunday,Days_and_Time/66. Sunday/MVI_5005.MOV,False
Adjectives,6. Ugly,Adjectives/6. Ugly/MVI_9844.MOV,False
Animals,5. Cow,Animals/5. Cow/MVI_8570.MP4,False
Clothes,37. Hat,Clothes/37. Hat/MVI_3835.MOV,False
Places,36. Location,Places/36. Location/MVI_3505.MOV,False
Home,50. Tool,Home/50. Tool/MVI_8860.MP4,False
Colours,49. Blue,Colours/49. Blue/MVI_5045.MOV,False
Adjectives,84. small little,Adjectives/84. small little/MVI_9238.MOV,False
Days_and_Time,71. Friday,Days_and_Time/71. Friday/MVI_9154.MP4,False
Days_and_Time,69. Wednesday,Days_and_Time/69. Wednesday/MVI_5457.MOV,False
Seasons,65. Season,Seasons/65. Season/MVI_5437.MOV,False
People,76. Neighbour,People/76. Neighbour/MVI_5277.MOV,False
Greetings,49. How are you,Greetings/49. How are you/MVI_9985.MOV,False
Clothes,42. T-Shirt,Clothes/42. T-Shirt/MVI_4004.MOV,False
People,76. Neighbour,People/76. Neighbour/MVI_3959.MOV,False
Adjectives,84. small little,People/76. Neighbour/MVI_3959.MOV,False
Electronics,53. Fan,Electronics/53. Fan/MVI_5388.MOV,False
People,77. Boy,People/77. Boy/MVI_5287.MOV,False
Greetings,48. Hello,Greetings/48. Hello/MVI_9915.MOV,False
Greetings,52. Good afternoon,Greetings/52. Good afternoon/MVI_9995.MOV,False
Adjectives,14. thin,Adjectives/14. thin/MVI_9611.MOV,False
Days_and_Time,77. Month,Days_and_Time/77. Month/MVI_4631.MOV,False
Greetings,56. Pleased,Greetings/56. Pleased/MVI_9953.MOV,False
Seasons,Ex. Monsoon,Seasons/Ex. Monsoon/MVI_5530.MOV,False
Society,15. Newspaper,Society/15. Newspaper/MVI_8716.MP4,False
Colours,56. Grey,Colours/56. Grey/MVI_3747.MOV,False
Places,23. Court,Places/23. Court/MVI_3611.MOV,False
Animals,2. Cat,Animals/2. Cat/MVI_4150.MOV,False
People,70. Grandmother,People/70. Grandmother/MVI_4235.MOV,False
Places,25. Office,Places/25. Office/MVI_3539.MOV,False
Animals,7. Horse,Animals/7. Horse/MVI_2997.MOV,False
Adjectives,82. narrow,Adjectives/82. narrow/MVI_5281.MOV,False
Means_of_Transportation,15. Boat,Means_of_Transportation/15. Boat/MVI_8594.MP4,False
